Car Name,Brand,Country of Origin,Body Style,Segment,Sales,Month
Polo,Volkswagen,Germany,Hatchback,B2,2407,2015-02-01
Polo,Volkswagen,Germany,Hatchback,B2,2861,2015-03-01
Polo,Volkswagen,Germany,Hatchback,B2,2242,2015-04-01
Polo,Volkswagen,Germany,Hatchback,B2,3829,2015-05-01
Polo,Volkswagen,Germany,Hatchback,B2,2369,2015-06-01
Polo,Volkswagen,Germany,Hatchback,B2,2583,2015-07-01
Polo,Volkswagen,Germany,Hatchback,B2,2803,2015-08-01
Polo,Volkswagen,Germany,Hatchback,B2,1896,2015-09-01
Polo,Volkswagen,Germany,Hatchback,B2,2007,2015-10-01
Polo,Volkswagen,Germany,Hatchback,B2,1169,2015-11-01
Polo,Volkswagen,Germany,Hatchback,B2,1658,2015-12-01
Polo,Volkswagen,Germany,Hatchback,B2,2499,2016-01-01
Polo,Volkswagen,Germany,Hatchback,B2,1266,2016-02-01
Polo,Volkswagen,Germany,Hatchback,B2,2208,2016-03-01
Polo,Volkswagen,Germany,Hatchback,B2,1906,2016-04-01
Polo,Volkswagen,Germany,Hatchback,B2,2480,2016-05-01
Polo,Volkswagen,Germany,Hatchback,B2,2977,2016-06-01
Polo,Volkswagen,Germany,Hatchback,B2,1047,2016-07-01
Polo,Volkswagen,Germany,Hatchback,B2,1083,2016-08-01
Polo,Volkswagen,Germany,Hatchback,B2,1465,2016-09-01
Polo,Volkswagen,Germany,Hatchback,B2,1265,2016-10-01
Polo,Volkswagen,Germany,Hatchback,B2,1730,2016-11-01
Polo,Volkswagen,Germany,Hatchback,B2,1695,2016-12-01
Polo,Volkswagen,Germany,Hatchback,B2,1606,2017-01-01
Polo,Volkswagen,Germany,Hatchback,B2,1588,2017-02-01
Polo,Volkswagen,Germany,Hatchback,B2,1347,2017-03-01
Polo,Volkswagen,Germany,Hatchback,B2,1837,2017-04-01
Polo,Volkswagen,Germany,Hatchback,B2,1658,2017-05-01
Polo,Volkswagen,Germany,Hatchback,B2,1827,2017-06-01
Polo,Volkswagen,Germany,Hatchback,B2,2056,2017-07-01
Polo,Volkswagen,Germany,Hatchback,B2,1709,2017-08-01
Polo,Volkswagen,Germany,Hatchback,B2,2323,2017-09-01
Polo,Volkswagen,Germany,Hatchback,B2,2165,2017-10-01
Polo,Volkswagen,Germany,Hatchback,B2,1525,2017-11-01
Polo,Volkswagen,Germany,Hatchback,B2,1569,2017-12-01
Polo,Volkswagen,Germany,Hatchback,B2,1608,2018-01-01
Polo,Volkswagen,Germany,Hatchback,B2,1470,2018-02-01
Polo,Volkswagen,Germany,Hatchback,B2,2053,2018-03-01
Polo,Volkswagen,Germany,Hatchback,B2,1584,2018-04-01
Polo,Volkswagen,Germany,Hatchback,B2,1570,2018-05-01
Polo,Volkswagen,Germany,Hatchback,B2,1429,2018-06-01
Polo,Volkswagen,Germany,Hatchback,B2,1385,2018-07-01
Polo,Volkswagen,Germany,Hatchback,B2,1899,2018-08-01
Polo,Volkswagen,Germany,Hatchback,B2,1583,2018-09-01
Polo,Volkswagen,Germany,Hatchback,B2,1588,2018-10-01
Polo,Volkswagen,Germany,Hatchback,B2,1422,2018-11-01
Polo,Volkswagen,Germany,Hatchback,B2,1394,2018-12-01
Polo,Volkswagen,Germany,Hatchback,B2,1426,2019-01-01
Polo,Volkswagen,Germany,Hatchback,B2,1529,2019-02-01
Polo,Volkswagen,Germany,Hatchback,B2,1342,2019-03-01
Polo,Volkswagen,Germany,Hatchback,B2,798,2019-04-01
Polo,Volkswagen,Germany,Hatchback,B2,1484,2019-05-01
Polo,Volkswagen,Germany,Hatchback,B2,1450,2019-06-01
Polo,Volkswagen,Germany,Hatchback,B2,1600,2019-07-01
Polo,Volkswagen,Germany,Hatchback,B2,1573,2019-08-01
Polo,Volkswagen,Germany,Hatchback,B2,1643,2019-09-01
Polo,Volkswagen,Germany,Hatchback,B2,1744,2019-10-01
Polo,Volkswagen,Germany,Hatchback,B2,1702,2019-11-01
Polo,Volkswagen,Germany,Hatchback,B2,2210,2019-12-01
Polo,Volkswagen,Germany,Hatchback,B2,632,2020-01-01
Polo,Volkswagen,Germany,Hatchback,B2,144,2020-02-01
Polo,Volkswagen,Germany,Hatchback,B2,105,2020-03-01
Polo,Volkswagen,Germany,Hatchback,B2,0,2020-04-01
Polo,Volkswagen,Germany,Hatchback,B2,1126,2020-05-01
Polo,Volkswagen,Germany,Hatchback,B2,1228,2020-06-01
Polo,Volkswagen,Germany,Hatchback,B2,1146,2020-07-01
Polo,Volkswagen,Germany,Hatchback,B2,1008,2020-08-01
Polo,Volkswagen,Germany,Hatchback,B2,1585,2020-09-01
Polo,Volkswagen,Germany,Hatchback,B2,1564,2020-10-01
Polo,Volkswagen,Germany,Hatchback,B2,1130,2020-11-01
Polo,Volkswagen,Germany,Hatchback,B2,1805,2020-12-01
Polo,Volkswagen,Germany,Hatchback,B2,1747,2021-01-01
Polo,Volkswagen,Germany,Hatchback,B2,1937,2021-02-01
Polo,Volkswagen,Germany,Hatchback,B2,1888,2021-03-01
Polo,Volkswagen,Germany,Hatchback,B2,1197,2021-04-01
Polo,Volkswagen,Germany,Hatchback,B2,1107,2021-05-01
Polo,Volkswagen,Germany,Hatchback,B2,1303,2021-06-01
Polo,Volkswagen,Germany,Hatchback,B2,1616,2021-07-01
Polo,Volkswagen,Germany,Hatchback,B2,1306,2021-08-01
Polo,Volkswagen,Germany,Hatchback,B2,799,2021-09-01
Polo,Volkswagen,Germany,Hatchback,B2,319,2021-10-01
Polo,Volkswagen,Germany,Hatchback,B2,197,2021-11-01
Polo,Volkswagen,Germany,Hatchback,B2,762,2021-12-01
Polo,Volkswagen,Germany,Hatchback,B2,891,2022-01-01
Polo,Volkswagen,Germany,Hatchback,B2,1233,2022-02-01
Polo,Volkswagen,Germany,Hatchback,B2,1086,2022-03-01
Polo,Volkswagen,Germany,Hatchback,B2,728,2022-04-01
Polo,Volkswagen,Germany,Hatchback,B2,0,2022-05-01
Polo,Volkswagen,Germany,Hatchback,B2,25,2022-06-01
Polo,Volkswagen,Germany,Hatchback,B2,3,2022-07-01
Polo,Volkswagen,Germany,Hatchback,B2,0,2022-08-01
Polo,Volkswagen,Germany,Hatchback,B2,0,2022-09-01
Polo,Volkswagen,Germany,Hatchback,B2,0,2022-10-01
Polo,Volkswagen,Germany,Hatchback,B2,0,2022-11-01
Polo,Volkswagen,Germany,Hatchback,B2,0,2022-12-01
Polo,Volkswagen,Germany,Hatchback,B2,0,2023-01-01
Polo,Volkswagen,Germany,Hatchback,B2,0,2023-02-01
Polo,Volkswagen,Germany,Hatchback,B2,0,2023-03-01
Polo,Volkswagen,Germany,Hatchback,B2,0,2023-04-01
Polo,Volkswagen,Germany,Hatchback,B2,0,2023-05-01
Polo,Volkswagen,Germany,Hatchback,B2,0,2023-06-01
Polo,Volkswagen,Germany,Hatchback,B2,0,2023-07-01
Polo,Volkswagen,Germany,Hatchback,B2,0,2023-08-01
Polo,Volkswagen,Germany,Hatchback,B2,0,2023-09-01
Polo,Volkswagen,Germany,Hatchback,B2,0,2023-10-01
Polo,Volkswagen,Germany,Hatchback,B2,0,2023-11-01
Polo,Volkswagen,Germany,Hatchback,B2,0,2023-12-01
Polo,Volkswagen,Germany,Hatchback,B2,0,2024-01-01
Polo,Volkswagen,Germany,Hatchback,B2,0,2024-02-01
Polo,Volkswagen,Germany,Hatchback,B2,0,2024-03-01
Polo,Volkswagen,Germany,Hatchback,B2,0,2024-04-01
Polo,Volkswagen,Germany,Hatchback,B2,0,2024-05-01
Polo,Volkswagen,Germany,Hatchback,B2,0,2024-06-01
Polo,Volkswagen,Germany,Hatchback,B2,0,2024-07-01
Polo,Volkswagen,Germany,Hatchback,B2,0,2024-08-01
Polo,Volkswagen,Germany,Hatchback,B2,0,2024-09-01
Polo,Volkswagen,Germany,Hatchback,B2,0,2024-10-01
Polo,Volkswagen,Germany,Hatchback,B2,0,2024-11-01
Polo,Volkswagen,Germany,Hatchback,B2,0,2024-12-01
Polo,Volkswagen,Germany,Hatchback,B2,0,2025-01-01
Polo,Volkswagen,Germany,Hatchback,B2,0,2025-02-01
Polo,Volkswagen,Germany,Hatchback,B2,0,2025-03-01
Polo,Volkswagen,Germany,Hatchback,B2,0,2025-04-01
Polo,Volkswagen,Germany,Hatchback,B2,0,2025-05-01
Polo,Volkswagen,Germany,Hatchback,B2,0,2025-06-01
Polo,Volkswagen,Germany,Hatchback,B2,0,2025-07-01
Polo,Volkswagen,Germany,Hatchback,B2,0,2025-08-01
Polo,Volkswagen,Germany,Hatchback,B2,0,2025-09-01
Polo,Volkswagen,Germany,Hatchback,B2,0,2025-10-01
Polo,Volkswagen,Germany,Hatchback,B2,0,2025-11-01
Polo,Volkswagen,Germany,Hatchback,B2,0,2025-12-01
Prado,Toyota,Japan,SUV,Premium,3,2011-01-01
Prado,Toyota,Japan,SUV,Premium,8,2011-02-01
Prado,Toyota,Japan,SUV,Premium,43,2011-03-01
Prado,Toyota,Japan,SUV,Premium,19,2011-04-01
Prado,Toyota,Japan,SUV,Premium,1,2011-05-01
Prado,Toyota,Japan,SUV,Premium,0,2011-06-01
Prado,Toyota,Japan,SUV,Premium,4,2011-07-01
Prado,Toyota,Japan,SUV,Premium,7,2011-08-01
Prado,Toyota,Japan,SUV,Premium,15,2011-09-01
Prado,Toyota,Japan,SUV,Premium,16,2011-10-01
Prado,Toyota,Japan,SUV,Premium,10,2011-11-01
Prado,Toyota,Japan,SUV,Premium,9,2011-12-01
Prado,Toyota,Japan,SUV,Premium,1,2012-01-01
Prado,Toyota,Japan,SUV,Premium,14,2012-02-01
Prado,Toyota,Japan,SUV,Premium,13,2012-03-01
Prado,Toyota,Japan,SUV,Premium,13,2012-04-01
Prado,Toyota,Japan,SUV,Premium,3,2012-05-01
Prado,Toyota,Japan,SUV,Premium,3,2012-06-01
Prado,Toyota,Japan,SUV,Premium,13,2012-07-01
Prado,Toyota,Japan,SUV,Premium,3,2012-08-01
Prado,Toyota,Japan,SUV,Premium,2,2012-09-01
Prado,Toyota,Japan,SUV,Premium,9,2012-10-01
Prado,Toyota,Japan,SUV,Premium,2,2012-11-01
Prado,Toyota,Japan,SUV,Premium,2,2012-12-01
Prado,Toyota,Japan,SUV,Premium,1,2013-01-01
Prado,Toyota,Japan,SUV,Premium,5,2013-02-01
Prado,Toyota,Japan,SUV,Premium,13,2013-03-01
Prado,Toyota,Japan,SUV,Premium,2,2013-04-01
Prado,Toyota,Japan,SUV,Premium,3,2013-05-01
Prado,Toyota,Japan,SUV,Premium,1,2013-06-01
Prado,Toyota,Japan,SUV,Premium,4,2013-07-01
Prado,Toyota,Japan,SUV,Premium,0,2013-08-01
Prado,Toyota,Japan,SUV,Premium,1,2013-09-01
Prado,Toyota,Japan,SUV,Premium,2,2013-10-01
Prado,Toyota,Japan,SUV,Premium,2,2013-11-01
Prado,Toyota,Japan,SUV,Premium,2,2013-12-01
Prado,Toyota,Japan,SUV,Premium,0,2014-01-01
Prado,Toyota,Japan,SUV,Premium,0,2014-02-01
Prado,Toyota,Japan,SUV,Premium,0,2014-03-01
Prado,Toyota,Japan,SUV,Premium,3,2014-04-01
Prado,Toyota,Japan,SUV,Premium,3,2014-05-01
Prado,Toyota,Japan,SUV,Premium,16,2014-06-01
Prado,Toyota,Japan,SUV,Premium,1,2014-07-01
Prado,Toyota,Japan,SUV,Premium,21,2014-08-01
Prado,Toyota,Japan,SUV,Premium,0,2014-09-01
Prado,Toyota,Japan,SUV,Premium,7,2014-10-01
Prado,Toyota,Japan,SUV,Premium,0,2014-11-01
Prado,Toyota,Japan,SUV,Premium,0,2014-12-01
Prado,Toyota,Japan,SUV,Premium,0,2015-01-01
Prado,Toyota,Japan,SUV,Premium,48,2015-02-01
Prado,Toyota,Japan,SUV,Premium,6,2015-03-01
Prado,Toyota,Japan,SUV,Premium,1,2015-04-01
Prado,Toyota,Japan,SUV,Premium,0,2015-05-01
Prado,Toyota,Japan,SUV,Premium,0,2015-06-01
Prado,Toyota,Japan,SUV,Premium,0,2015-07-01
Prado,Toyota,Japan,SUV,Premium,1,2015-08-01
Prado,Toyota,Japan,SUV,Premium,0,2015-09-01
Prado,Toyota,Japan,SUV,Premium,1,2015-10-01
Prado,Toyota,Japan,SUV,Premium,0,2015-11-01
Prado,Toyota,Japan,SUV,Premium,0,2015-12-01
Prado,Toyota,Japan,SUV,Premium,1,2016-01-01
Prado,Toyota,Japan,SUV,Premium,0,2016-02-01
Prado,Toyota,Japan,SUV,Premium,1,2016-03-01
Prado,Toyota,Japan,SUV,Premium,0,2016-04-01
Prado,Toyota,Japan,SUV,Premium,0,2016-05-01
Prado,Toyota,Japan,SUV,Premium,0,2016-06-01
Prado,Toyota,Japan,SUV,Premium,1,2016-07-01
Prado,Toyota,Japan,SUV,Premium,0,2016-08-01
Prado,Toyota,Japan,SUV,Premium,0,2016-09-01
Prado,Toyota,Japan,SUV,Premium,0,2016-10-01
Prado,Toyota,Japan,SUV,Premium,3,2016-11-01
Prado,Toyota,Japan,SUV,Premium,1,2016-12-01
Prado,Toyota,Japan,SUV,Premium,1,2017-01-01
Prado,Toyota,Japan,SUV,Premium,2,2017-02-01
Prado,Toyota,Japan,SUV,Premium,2,2017-03-01
Prado,Toyota,Japan,SUV,Premium,0,2017-04-01
Prado,Toyota,Japan,SUV,Premium,1,2017-05-01
Prado,Toyota,Japan,SUV,Premium,0,2017-06-01
Prado,Toyota,Japan,SUV,Premium,3,2017-07-01
Prado,Toyota,Japan,SUV,Premium,3,2017-08-01
Prado,Toyota,Japan,SUV,Premium,0,2017-09-01
Prado,Toyota,Japan,SUV,Premium,0,2017-10-01
Prado,Toyota,Japan,SUV,Premium,1,2017-11-01
Prado,Toyota,Japan,SUV,Premium,0,2017-12-01
Prado,Toyota,Japan,SUV,Premium,0,2018-01-01
Prado,Toyota,Japan,SUV,Premium,0,2018-02-01
Prado,Toyota,Japan,SUV,Premium,3,2018-03-01
Prado,Toyota,Japan,SUV,Premium,3,2018-04-01
Prado,Toyota,Japan,SUV,Premium,1,2018-05-01
Prado,Toyota,Japan,SUV,Premium,2,2018-06-01
Prado,Toyota,Japan,SUV,Premium,1,2018-07-01
Prado,Toyota,Japan,SUV,Premium,1,2018-08-01
Prado,Toyota,Japan,SUV,Premium,0,2018-09-01
Prado,Toyota,Japan,SUV,Premium,0,2018-10-01
Prado,Toyota,Japan,SUV,Premium,3,2018-11-01
Prado,Toyota,Japan,SUV,Premium,0,2018-12-01
Prado,Toyota,Japan,SUV,Premium,0,2019-01-01
Prado,Toyota,Japan,SUV,Premium,2,2019-02-01
Prado,Toyota,Japan,SUV,Premium,3,2019-03-01
Prado,Toyota,Japan,SUV,Premium,1,2019-04-01
Prado,Toyota,Japan,SUV,Premium,2,2019-05-01
Prado,Toyota,Japan,SUV,Premium,2,2019-06-01
Prado,Toyota,Japan,SUV,Premium,2,2019-07-01
Prado,Toyota,Japan,SUV,Premium,2,2019-08-01
Prado,Toyota,Japan,SUV,Premium,0,2019-09-01
Prado,Toyota,Japan,SUV,Premium,0,2019-10-01
Prado,Toyota,Japan,SUV,Premium,0,2019-11-01
Prado,Toyota,Japan,SUV,Premium,0,2019-12-01
Prado,Toyota,Japan,SUV,Premium,0,2020-01-01
Prado,Toyota,Japan,SUV,Premium,0,2020-02-01
Prado,Toyota,Japan,SUV,Premium,0,2020-03-01
Prado,Toyota,Japan,SUV,Premium,0,2020-04-01
Prado,Toyota,Japan,SUV,Premium,0,2020-05-01
Prado,Toyota,Japan,SUV,Premium,0,2020-06-01
Prado,Toyota,Japan,SUV,Premium,0,2020-07-01
Prado,Toyota,Japan,SUV,Premium,0,2020-08-01
Prado,Toyota,Japan,SUV,Premium,0,2020-09-01
Prado,Toyota,Japan,SUV,Premium,0,2020-10-01
Prado,Toyota,Japan,SUV,Premium,0,2020-11-01
Prado,Toyota,Japan,SUV,Premium,0,2020-12-01
Prado,Toyota,Japan,SUV,Premium,0,2021-01-01
Prado,Toyota,Japan,SUV,Premium,0,2021-02-01
Prado,Toyota,Japan,SUV,Premium,0,2021-03-01
Prado,Toyota,Japan,SUV,Premium,0,2021-04-01
Prado,Toyota,Japan,SUV,Premium,0,2021-05-01
Prado,Toyota,Japan,SUV,Premium,0,2021-06-01
Prado,Toyota,Japan,SUV,Premium,0,2021-07-01
Prado,Toyota,Japan,SUV,Premium,0,2021-08-01
Prado,Toyota,Japan,SUV,Premium,0,2021-09-01
Prado,Toyota,Japan,SUV,Premium,0,2021-10-01
Prado,Toyota,Japan,SUV,Premium,0,2021-11-01
Prado,Toyota,Japan,SUV,Premium,0,2021-12-01
Prado,Toyota,Japan,SUV,Premium,0,2022-01-01
Prado,Toyota,Japan,SUV,Premium,0,2022-02-01
Prado,Toyota,Japan,SUV,Premium,0,2022-03-01
Prado,Toyota,Japan,SUV,Premium,0,2022-04-01
Prado,Toyota,Japan,SUV,Premium,0,2022-05-01
Prado,Toyota,Japan,SUV,Premium,0,2022-06-01
Prado,Toyota,Japan,SUV,Premium,0,2022-07-01
Prado,Toyota,Japan,SUV,Premium,0,2022-08-01
Prado,Toyota,Japan,SUV,Premium,0,2022-09-01
Prado,Toyota,Japan,SUV,Premium,0,2022-10-01
Prado,Toyota,Japan,SUV,Premium,0,2022-11-01
Prado,Toyota,Japan,SUV,Premium,0,2022-12-01
Prado,Toyota,Japan,SUV,Premium,0,2023-01-01
Prado,Toyota,Japan,SUV,Premium,0,2023-02-01
Prado,Toyota,Japan,SUV,Premium,0,2023-03-01
Prado,Toyota,Japan,SUV,Premium,0,2023-04-01
Prado,Toyota,Japan,SUV,Premium,0,2023-05-01
Prado,Toyota,Japan,SUV,Premium,0,2023-06-01
Prado,Toyota,Japan,SUV,Premium,0,2023-07-01
Prado,Toyota,Japan,SUV,Premium,0,2023-08-01
Prado,Toyota,Japan,SUV,Premium,0,2023-09-01
Prado,Toyota,Japan,SUV,Premium,0,2023-10-01
Prado,Toyota,Japan,SUV,Premium,0,2023-11-01
Prado,Toyota,Japan,SUV,Premium,0,2023-12-01
Prado,Toyota,Japan,SUV,Premium,0,2024-01-01
Prado,Toyota,Japan,SUV,Premium,0,2024-02-01
Prado,Toyota,Japan,SUV,Premium,0,2024-03-01
Prado,Toyota,Japan,SUV,Premium,0,2024-04-01
Prado,Toyota,Japan,SUV,Premium,0,2024-05-01
Prado,Toyota,Japan,SUV,Premium,0,2024-06-01
Prado,Toyota,Japan,SUV,Premium,0,2024-07-01
Prado,Toyota,Japan,SUV,Premium,0,2024-08-01
Prado,Toyota,Japan,SUV,Premium,0,2024-09-01
Prado,Toyota,Japan,SUV,Premium,0,2024-10-01
Prado,Toyota,Japan,SUV,Premium,0,2024-11-01
Prado,Toyota,Japan,SUV,Premium,0,2024-12-01
Prado,Toyota,Japan,SUV,Premium,0,2025-01-01
Prado,Toyota,Japan,SUV,Premium,0,2025-02-01
Prado,Toyota,Japan,SUV,Premium,0,2025-03-01
Prado,Toyota,Japan,SUV,Premium,0,2025-04-01
Prado,Toyota,Japan,SUV,Premium,0,2025-05-01
Prado,Toyota,Japan,SUV,Premium,0,2025-06-01
Prado,Toyota,Japan,SUV,Premium,0,2025-07-01
Prado,Toyota,Japan,SUV,Premium,0,2025-08-01
Prado,Toyota,Japan,SUV,Premium,0,2025-09-01
Prado,Toyota,Japan,SUV,Premium,0,2025-10-01
Prado,Toyota,Japan,SUV,Premium,0,2025-11-01
Prado,Toyota,Japan,SUV,Premium,0,2025-12-01
Prius,Toyota,Japan,Sedan,Premium,1,2011-01-01
Prius,Toyota,Japan,Sedan,Premium,0,2011-02-01
Prius,Toyota,Japan,Sedan,Premium,8,2011-03-01
Prius,Toyota,Japan,Sedan,Premium,0,2011-04-01
Prius,Toyota,Japan,Sedan,Premium,0,2011-05-01
Prius,Toyota,Japan,Sedan,Premium,2,2011-06-01
Prius,Toyota,Japan,Sedan,Premium,2,2011-07-01
Prius,Toyota,Japan,Sedan,Premium,0,2011-08-01
Prius,Toyota,Japan,Sedan,Premium,1,2011-09-01
Prius,Toyota,Japan,Sedan,Premium,1,2011-10-01
Prius,Toyota,Japan,Sedan,Premium,0,2011-11-01
Prius,Toyota,Japan,Sedan,Premium,1,2011-12-01
Prius,Toyota,Japan,Sedan,Premium,0,2012-01-01
Prius,Toyota,Japan,Sedan,Premium,0,2012-02-01
Prius,Toyota,Japan,Sedan,Premium,0,2012-03-01
Prius,Toyota,Japan,Sedan,Premium,0,2012-04-01
Prius,Toyota,Japan,Sedan,Premium,1,2012-05-01
Prius,Toyota,Japan,Sedan,Premium,1,2012-06-01
Prius,Toyota,Japan,Sedan,Premium,0,2012-07-01
Prius,Toyota,Japan,Sedan,Premium,3,2012-08-01
Prius,Toyota,Japan,Sedan,Premium,0,2012-09-01
Prius,Toyota,Japan,Sedan,Premium,1,2012-10-01
Prius,Toyota,Japan,Sedan,Premium,0,2012-11-01
Prius,Toyota,Japan,Sedan,Premium,5,2012-12-01
Prius,Toyota,Japan,Sedan,Premium,0,2013-01-01
Prius,Toyota,Japan,Sedan,Premium,0,2013-02-01
Prius,Toyota,Japan,Sedan,Premium,1,2013-03-01
Prius,Toyota,Japan,Sedan,Premium,0,2013-04-01
Prius,Toyota,Japan,Sedan,Premium,1,2013-05-01
Prius,Toyota,Japan,Sedan,Premium,0,2013-06-01
Prius,Toyota,Japan,Sedan,Premium,0,2013-07-01
Prius,Toyota,Japan,Sedan,Premium,0,2013-08-01
Prius,Toyota,Japan,Sedan,Premium,0,2013-09-01
Prius,Toyota,Japan,Sedan,Premium,0,2013-10-01
Prius,Toyota,Japan,Sedan,Premium,0,2013-11-01
Prius,Toyota,Japan,Sedan,Premium,0,2013-12-01
Prius,Toyota,Japan,Sedan,Premium,0,2014-01-01
Prius,Toyota,Japan,Sedan,Premium,0,2014-02-01
Prius,Toyota,Japan,Sedan,Premium,0,2014-03-01
Prius,Toyota,Japan,Sedan,Premium,0,2014-04-01
Prius,Toyota,Japan,Sedan,Premium,0,2014-05-01
Prius,Toyota,Japan,Sedan,Premium,0,2014-06-01
Prius,Toyota,Japan,Sedan,Premium,0,2014-07-01
Prius,Toyota,Japan,Sedan,Premium,0,2014-08-01
Prius,Toyota,Japan,Sedan,Premium,0,2014-09-01
Prius,Toyota,Japan,Sedan,Premium,0,2014-10-01
Prius,Toyota,Japan,Sedan,Premium,0,2014-11-01
Prius,Toyota,Japan,Sedan,Premium,0,2014-12-01
Prius,Toyota,Japan,Sedan,Premium,0,2015-01-01
Prius,Toyota,Japan,Sedan,Premium,0,2015-02-01
Prius,Toyota,Japan,Sedan,Premium,0,2015-03-01
Prius,Toyota,Japan,Sedan,Premium,0,2015-04-01
Prius,Toyota,Japan,Sedan,Premium,0,2015-05-01
Prius,Toyota,Japan,Sedan,Premium,0,2015-06-01
Prius,Toyota,Japan,Sedan,Premium,0,2015-07-01
Prius,Toyota,Japan,Sedan,Premium,0,2015-08-01
Prius,Toyota,Japan,Sedan,Premium,0,2015-09-01
Prius,Toyota,Japan,Sedan,Premium,0,2015-10-01
Prius,Toyota,Japan,Sedan,Premium,0,2015-11-01
Prius,Toyota,Japan,Sedan,Premium,0,2015-12-01
Prius,Toyota,Japan,Sedan,Premium,0,2016-01-01
Prius,Toyota,Japan,Sedan,Premium,0,2016-02-01
Prius,Toyota,Japan,Sedan,Premium,0,2016-03-01
Prius,Toyota,Japan,Sedan,Premium,0,2016-04-01
Prius,Toyota,Japan,Sedan,Premium,0,2016-05-01
Prius,Toyota,Japan,Sedan,Premium,0,2016-06-01
Prius,Toyota,Japan,Sedan,Premium,0,2016-07-01
Prius,Toyota,Japan,Sedan,Premium,0,2016-08-01
Prius,Toyota,Japan,Sedan,Premium,0,2016-09-01
Prius,Toyota,Japan,Sedan,Premium,0,2016-10-01
Prius,Toyota,Japan,Sedan,Premium,0,2016-11-01
Prius,Toyota,Japan,Sedan,Premium,0,2016-12-01
Prius,Toyota,Japan,Sedan,Premium,0,2017-01-01
Prius,Toyota,Japan,Sedan,Premium,0,2017-02-01
Prius,Toyota,Japan,Sedan,Premium,0,2017-03-01
Prius,Toyota,Japan,Sedan,Premium,0,2017-04-01
Prius,Toyota,Japan,Sedan,Premium,0,2017-05-01
Prius,Toyota,Japan,Sedan,Premium,1,2017-06-01
Prius,Toyota,Japan,Sedan,Premium,0,2017-07-01
Prius,Toyota,Japan,Sedan,Premium,0,2017-08-01
Prius,Toyota,Japan,Sedan,Premium,0,2017-09-01
Prius,Toyota,Japan,Sedan,Premium,0,2017-10-01
Prius,Toyota,Japan,Sedan,Premium,0,2017-11-01
Prius,Toyota,Japan,Sedan,Premium,0,2017-12-01
Prius,Toyota,Japan,Sedan,Premium,0,2018-01-01
Prius,Toyota,Japan,Sedan,Premium,0,2018-02-01
Prius,Toyota,Japan,Sedan,Premium,0,2018-03-01
Prius,Toyota,Japan,Sedan,Premium,0,2018-04-01
Prius,Toyota,Japan,Sedan,Premium,0,2018-05-01
Prius,Toyota,Japan,Sedan,Premium,0,2018-06-01
Prius,Toyota,Japan,Sedan,Premium,0,2018-07-01
Prius,Toyota,Japan,Sedan,Premium,0,2018-08-01
Prius,Toyota,Japan,Sedan,Premium,0,2018-09-01
Prius,Toyota,Japan,Sedan,Premium,0,2018-10-01
Prius,Toyota,Japan,Sedan,Premium,0,2018-11-01
Prius,Toyota,Japan,Sedan,Premium,0,2018-12-01
Prius,Toyota,Japan,Sedan,Premium,0,2019-01-01
Prius,Toyota,Japan,Sedan,Premium,0,2019-02-01
Prius,Toyota,Japan,Sedan,Premium,0,2019-03-01
Prius,Toyota,Japan,Sedan,Premium,0,2019-04-01
Prius,Toyota,Japan,Sedan,Premium,0,2019-05-01
Prius,Toyota,Japan,Sedan,Premium,0,2019-06-01
Prius,Toyota,Japan,Sedan,Premium,0,2019-07-01
Prius,Toyota,Japan,Sedan,Premium,0,2019-08-01
Prius,Toyota,Japan,Sedan,Premium,0,2019-09-01
Prius,Toyota,Japan,Sedan,Premium,0,2019-10-01
Prius,Toyota,Japan,Sedan,Premium,0,2019-11-01
Prius,Toyota,Japan,Sedan,Premium,0,2019-12-01
Prius,Toyota,Japan,Sedan,Premium,0,2020-01-01
Prius,Toyota,Japan,Sedan,Premium,0,2020-02-01
Prius,Toyota,Japan,Sedan,Premium,0,2020-03-01
Prius,Toyota,Japan,Sedan,Premium,0,2020-04-01
Prius,Toyota,Japan,Sedan,Premium,0,2020-05-01
Prius,Toyota,Japan,Sedan,Premium,0,2020-06-01
Prius,Toyota,Japan,Sedan,Premium,0,2020-07-01
Prius,Toyota,Japan,Sedan,Premium,0,2020-08-01
Prius,Toyota,Japan,Sedan,Premium,0,2020-09-01
Prius,Toyota,Japan,Sedan,Premium,0,2020-10-01
Prius,Toyota,Japan,Sedan,Premium,0,2020-11-01
Prius,Toyota,Japan,Sedan,Premium,0,2020-12-01
Prius,Toyota,Japan,Sedan,Premium,0,2021-01-01
Prius,Toyota,Japan,Sedan,Premium,0,2021-02-01
Prius,Toyota,Japan,Sedan,Premium,0,2021-03-01
Prius,Toyota,Japan,Sedan,Premium,0,2021-04-01
Prius,Toyota,Japan,Sedan,Premium,0,2021-05-01
Prius,Toyota,Japan,Sedan,Premium,0,2021-06-01
Prius,Toyota,Japan,Sedan,Premium,0,2021-07-01
Prius,Toyota,Japan,Sedan,Premium,0,2021-08-01
Prius,Toyota,Japan,Sedan,Premium,0,2021-09-01
Prius,Toyota,Japan,Sedan,Premium,0,2021-10-01
Prius,Toyota,Japan,Sedan,Premium,0,2021-11-01
Prius,Toyota,Japan,Sedan,Premium,0,2021-12-01
Prius,Toyota,Japan,Sedan,Premium,0,2022-01-01
Prius,Toyota,Japan,Sedan,Premium,0,2022-02-01
